#OTU ID	Mb	2246	20170915_CBN_XSSCB2017_24	20170915_CBN_XSSCB2017_13	2232	2220	20170915_CBN_XSSCB2017_25	2019-08-23_CBN_KHI-18-1	2247	2209	2019-08-23_CBN_KPL-18-1	2019-08-23_CBN_KP-16-1	2200	2019-08-23_CBN_KSP-18-1	2223
2025	0.0	11065402.0	0.0	0.0	0.0	0.0	0.0	0.0	343644.0	0.0	0.0	0.0	0.0	0.0	0.0
2256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1402498.0	0.0	0.0	0.0
2632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1576431.0	0.0
2374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147935.0	0.0	0.0	597147.0	0.0	0.0	1009250.0	0.0
1725	0.0	0.0	0.0	0.0	249684.0	121568.0	0.0	0.0	0.0	1336856.0	0.0	0.0	2819988.0	0.0	0.0
3133	0.0	535701.0	0.0	0.0	305621.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33210690.0	0.0	0.0	10728500.0	0.0
2884	0.0	0.0	0.0	0.0	0.0	616998.0	0.0	0.0	0.0	3225040.0	0.0	0.0	2185071.0	596743.0	0.0
2454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3836991.0
323	0.0	0.0	0.0	0.0	0.0	875397.0	0.0	0.0	0.0	0.0	0.0	510998.0	4437380.0	17845748.0	0.0
1390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	556464.0	0.0	0.0	0.0	1912080.0	0.0	0.0	764383.0
3084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8895950.0	0.0	0.0
3782	0.0	101146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1198880.0	0.0	1487116.0
3731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2436113.0	0.0	0.0	8306640.0	8002246.0	0.0	19775480.0	0.0
2110	0.0	0.0	0.0	0.0	0.0	118167.0	0.0	0.0	0.0	0.0	127818.0	0.0	0.0	487479.0	0.0
1784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2260310.0	0.0	715859.0	47168480.0	0.0	0.0
1253	0.0	1044734.0	0.0	0.0	9610093.0	42968100.0	0.0	1281375.0	0.0	0.0	0.0	2581584.0	0.0	0.0	2578083.0
595	0.0	0.0	1651131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3159	8865293.0	0.0	0.0	0.0	0.0	5628565.0	0.0	0.0	0.0	6731010.0	0.0	0.0	684089.0	0.0	0.0
3151	639363.0	0.0	0.0	0.0	0.0	1101120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
644	0.0	0.0	0.0	3969670.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2572270.0
3413	0.0	0.0	0.0	0.0	0.0	143999.0	0.0	0.0	0.0	1369992.0	0.0	0.0	0.0	0.0	0.0
1775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	410244.0	167072.0
2107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	685976.0	0.0	0.0	1397384.0	0.0	0.0	1901613.0	0.0
597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2730141.0	0.0	0.0	0.0	0.0	0.0
3176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1032041.0	0.0	0.0	0.0
3427	115767023.0	1671647.0	0.0	0.0	270712.0	29025332.0	6633350.0	0.0	0.0	53390140.0	2729356.0	0.0	0.0	6438864.0	12602062.0
2176	173926.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1085558.0	0.0	0.0	2182712.0	0.0
3858	0.0	607114.0	0.0	0.0	170145.0	0.0	0.0	2226385.0	0.0	2009690.0	1070360.0	3822130.0	1910180.0	1454420.0	261238.0
3393	1881680.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1332450.0	0.0	0.0	0.0	0.0	0.0
2453	0.0	0.0	0.0	0.0	1145364.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2165	0.0	0.0	0.0	0.0	247457.0	0.0	0.0	0.0	0.0	0.0	2114358.0	0.0	0.0	5287770.0	0.0
2062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2537652.0	0.0	0.0	6124600.0	0.0	0.0	19805875.0	0.0
2221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13118290.0	0.0	0.0	1396460.0	0.0
2500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	964390.0	0.0	0.0	2234107.0	2054532.0	0.0	4926330.0	0.0
2049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234147.0	0.0	0.0	5303290.0	217486.0	0.0	2933760.0	0.0
2335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1923594.0	0.0	0.0	0.0	9338157.0	0.0	0.0	0.0
1086	0.0	0.0	0.0	0.0	15623700.0	0.0	0.0	0.0	0.0	298707470.0	0.0	0.0	608528440.0	0.0	357211.0
3482	0.0	0.0	0.0	0.0	0.0	2877443.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1965	314284.0	363644.0	0.0	6463790.0	9474653.0	846880.0	0.0	653497.0	272376.0	34911000.0	59904690.0	2852045.0	89344100.0	8427040.0	640051.0
1416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6536802.0	0.0	0.0	2751087.0	4542475.0	0.0	6300003.0	0.0
1812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1386603.0	0.0	0.0	5390719.0	2794194.0	0.0	10992961.0	0.0
1114	331057.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	579318.0	0.0	0.0	2650438.0	0.0	0.0	466620.0	0.0
3725	1503121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2562	0.0	0.0	0.0	0.0	0.0	0.0	4945940.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
